Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
2-November-2016,153.00,153.00,149.45,149.90,150.878614599678722932,537231,4967,81056669.00,187984,34.99,3.55,-3.10
1-November-2016,155.10,157.20,154.30,154.95,155.292671094365888963,379279,3038,58899249.00,94857,25.01,2.90,-0.15
30-October-2016,157.00,157.60,155.05,155.75,156.213650431943405210,117608,956,18371975.00,56987,48.46,2.55,-1.25
28-October-2016,153.50,156.40,153.25,155.85,155.320001956854971679,551906,2925,85722041.00,93132,16.87,3.15,2.35
27-October-2016,155.00,155.70,152.55,153.05,153.818549509944900185,438114,2815,67390060.00,105910,24.17,3.15,-1.95
26-October-2016,156.85,159.15,153.95,155.15,156.621702528466733190,750613,4039,117562286.00,105959,14.12,5.20,-1.70
25-October-2016,159.00,159.50,155.80,156.85,157.254246421667317727,499185,2880,78498961.00,95247,19.08,3.70,-2.15
24-October-2016,157.80,160.40,156.60,158.30,159.141177680656255977,554174,3562,88191903.00,124796,22.52,3.80,0.50
21-October-2016,157.65,157.70,154.60,156.25,155.873767560762009156,521831,4022,81339764.00,149504,28.65,3.10,-1.40
20-October-2016,155.45,158.65,155.45,157.65,157.644215237249249623,706978,4764,111450992.00,128523,18.18,3.20,2.20
19-October-2016,156.00,157.20,154.25,155.20,155.548630662240524413,380768,2469,59227941.00,65259,17.14,2.95,-0.80
18-October-2016,153.25,156.20,151.25,155.65,154.128851847028692972,575925,3634,88766659.00,129127,22.42,4.95,2.40
17-October-2016,155.80,156.00,150.25,150.90,152.843927067202068590,774247,4412,118338952.00,185845,24.00,5.75,-4.90
14-October-2016,155.40,156.10,153.50,154.15,154.532913279613787228,563420,4083,87066934.00,108246,19.21,2.60,-1.25
13-October-2016,162.00,162.00,151.30,154.30,155.143732582630599748,1269566,7491,196965208.00,393371,30.98,10.70,-7.70
10-October-2016,164.00,166.00,161.55,162.00,163.039503992040027789,456283,2997,74392154.00,126259,27.67,4.45,-2.00
